???"TABLE_NAME","INDEX_NAME","UNIQUENESS","COLUMN_NAME","COLUMN_POSITION"
"TEXTREPOSITORY","PK_TEXTREPOSITORY","UNIQUE","NAMESPACE","1"
"TEXTREPOSITORY","PK_TEXTREPOSITORY","UNIQUE","ID","2"
"TEXTREPOSITORY","PK_TEXTREPOSITORY","UNIQUE","LANGUAGE","3"
"TEXTREPOSITORY","PK_TEXTREPOSITORY","UNIQUE","ENTERPRISEID","4"
"TEXTREPOSITORY","TM_TEXTREPOSITORY_IDX1","NONUNIQUE","ENTERPRISEID","1"
"TEXTREPOSITORYGROUPS","PK_TEXTREPOSITORYGROUPS","UNIQUE","GROUPNAMESPACE","1"
"TEXTREPOSITORYGROUPS","PK_TEXTREPOSITORYGROUPS","UNIQUE","GROUPID","2"
"TEXTREPOSITORYGROUPXREF","PK_TEXTREPOSITORYGROUPXREF","UNIQUE","GROUPNAMESPACE","1"
"TEXTREPOSITORYGROUPXREF","PK_TEXTREPOSITORYGROUPXREF","UNIQUE","GROUPID","2"
"TEXTREPOSITORYGROUPXREF","PK_TEXTREPOSITORYGROUPXREF","UNIQUE","NAMESPACE","3"
"TEXTREPOSITORYGROUPXREF","PK_TEXTREPOSITORYGROUPXREF","UNIQUE","ID","4"
"TEXTREPOSITORYGROUPXREF","TM_TEXTRPOSITORYGROUPXREF_IDX1","NONUNIQUE","GROUPNAMESPACE","1"
"TEXTREPOSITORYGROUPXREF","TM_TEXTRPOSITORYGROUPXREF_IDX1","NONUNIQUE","GROUPID","2"
"TEXTREPOSITORYKEYS","PK_TEXTREPOSITORYKEYS","UNIQUE","TEXTKEY","1"
"TEXTSUBSTITUTIONALIASES","PK_TEXTSUBSTITUTIONALIASES","UNIQUE","NAMESPACE","1"
"TEXTSUBSTITUTIONALIASES","PK_TEXTSUBSTITUTIONALIASES","UNIQUE","ID","2"
"TEXTSUBSTITUTIONALIASES","PK_TEXTSUBSTITUTIONALIASES","UNIQUE","ALIAS","3"
"TF_PENALTY","TF_PENALTY_PK","UNIQUE","TF_PENALTY_ID","1"
"TF_PENALTY_GROUP_FACILITY","TF_PENALTY_GRP_FAC_FK1_IDX","NONUNIQUE","TF_PENALTY_ID","1"
"TF_PENALTY_GROUP_FACILITY","TF_PENALTY_GRP_FAC_PK","UNIQUE","TC_COMPANY_ID","1"
"TF_PENALTY_GROUP_FACILITY","TF_PENALTY_GRP_FAC_PK","UNIQUE","FACILITY_ID","2"
"TF_SHIPMENT_CONFIG","UNIQUE_CONFIGURATION_FIELD","UNIQUE","COMPANY_ID","1"
"TF_SHIPMENT_CONFIG","UNIQUE_CONFIGURATION_FIELD","UNIQUE","CONFIGURATION_FIELD","2"
"THEME_CUSTOM_USER_TYPE","THEME_CUSTOM_USER_TYPE_PK","UNIQUE","THEME_CUSTOM_USER_TYPE_ID","1"
"THEME_CUSTOM_USER_TYPE","THEME_CUSTOM_USER_TYPE_UK1","UNIQUE","CUSTOM_USER_TYPE","1"
"THEME_DATA","PARENT_THEME_DATA_FK_1_IX","NONUNIQUE","PARENT_THEME_DATA_ID","1"
"THEME_DATA","THEME_DATA_NAME_UK1","UNIQUE","THEME_NAME","1"
"THEME_DATA","THEME_DATA_PK","UNIQUE","THEME_DATA_ID","1"
"THEME_DATA","THEME_DATA_REPOSITORY_FK1_1_IX","NONUNIQUE","THEME_REPOSITORY_TYPE_ID","1"
"THEME_DATA","THEME_DATA_THEME_TYPE_FK1_1_IX","NONUNIQUE","THEME_TYPE_ID","1"
"THEME_MANAGER","THEME_MANAGER_COMPANY_FK_1_IX","NONUNIQUE","COMPANY_ID","1"
"THEME_MANAGER","THEME_MANAGER_CU_TYPE_FK_1_IX","NONUNIQUE","THEME_CUSTOM_USER_TYPE_ID","1"
"THEME_MANAGER","THEME_MANAGER_PK","UNIQUE","THEME_MANAGER_ID","1"
"THEME_MANAGER","THEME_MANAGER_UK","UNIQUE","THEME_DATA_ID","1"
"THEME_MANAGER","THEME_MANAGER_UK","UNIQUE","CUSTOM_USER_ID","2"
"THEME_MANAGER","THEME_MANAGER_UK","UNIQUE","THEME_CUSTOM_USER_TYPE_ID","3"
"THEME_MANAGER","THEME_MANAGER_UK","UNIQUE","COMPANY_ID","4"
"THEME_REPOSITORY_TYPE","THEME_REPOSITORY_TYPE_PK","UNIQUE","THEME_REPOSITORY_TYPE_ID","1"
"THEME_REPOSITORY_TYPE","THEME_REPOSITORY_TYPE_UK1","UNIQUE","REPOSITORY_NAME","1"
"THEME_RESOURCE","THEME_RESOURCE_PK","UNIQUE","THEME_RESOURCE_ID","1"
"THEME_RESOURCE","THEME_RESOURCE_UK","UNIQUE","RESOURCE_NAME","1"
"THEME_RESOURCE","THEME_R_THEME_IDX1","NONUNIQUE","THEME_RESOURCE_TYPE_ID","1"
"THEME_RESOURCE_TYPE","THEME_RESOURCE_TYPE_NAME","UNIQUE","TYPE_NAME","1"
"THEME_RESOURCE_TYPE","THEME_RESOURCE_TYPE_PK","UNIQUE","THEME_RESOURCE_TYPE_ID","1"
"THEME_SECTION","THEME_SECTION_PK","UNIQUE","THEME_SECTION_ID","1"
"THEME_SECTION","THEME_SECTION_UK1","UNIQUE","THEME_DATA_ID","1"
"THEME_SECTION","THEME_SECTION_UK1","UNIQUE","SECTION_NAME","2"
"THEME_SECTION","THEME_S_PAREN_IDX1","NONUNIQUE","PARENT_THEME_SECTION_ID","1"
"THEME_TYPE","THEME_TYPE_NAME","UNIQUE","NAME","1"
"THEME_TYPE","THEME_TYPE_PK","UNIQUE","THEME_TYPE_ID","1"
"THREAD_CONFIG","THREAD_CONFIG_PK","UNIQUE","THREAD_CONFIG_ID","1"
"TIME_FEAS_CALC","TIME_FEASC_PK","UNIQUE","TIME_FEAS_CALC","1"
"TMP_ACT_TRK_LPNS","SYS_C0063184","UNIQUE","LPN_ID","1"
"TMP_AGGREGATION_LINE_GROUPS","TMP_AGGR_LINE_GROUPS_IND_1","UNIQUE","REFERENCE_ORDER_ID","1"
"TMP_AGGREGATION_LINE_GROUPS","TMP_AGGR_LINE_GROUPS_IND_1","UNIQUE","LINE_GROUP_NUM","2"
"TMP_AGGREGATION_LINE_GROUPS","TMP_AGGR_LINE_GROUPS_IND_2","UNIQUE","LINE_ITEM_ID","1"
"TMP_AGGREGATION_LINE_ITEMS","TMP_AGGR_LINE_ITEMS_IND_1","UNIQUE","ORDER_ID","1"
"TMP_AGGREGATION_LINE_ITEMS","TMP_AGGR_LINE_ITEMS_IND_1","UNIQUE","LINE_ITEM_ID","2"
"TMP_AGGREGATION_LINE_ITEMS","TMP_AGGR_LINE_ITEMS_IND_2","NONUNIQUE","REFERENCE_ORDER_ID","1"
"TMP_AGGREGATION_LINE_ITEMS","TMP_AGGR_LINE_ITEMS_IND_2","NONUNIQUE","LINE_GROUP_NUM","2"
"TMP_AGGREGATION_ORDERS","TMP_AGGR_ORDERS_IND_1","UNIQUE","ORDER_ID","1"
"TMP_AGGREGATION_ORDERS","TMP_AGGR_ORDERS_IND_2","NONUNIQUE","D_FACILITY_ID","1"
"TMP_AGGREGATION_ORDER_GROUPS","TMP_AGGR_ORDER_GROUPS_IND_1","UNIQUE","ORDER_GROUP_NUM","1"
"TMP_CL_PURGE","TMP_CL_PURGE_IND_1","NONUNIQUE","ROW_ID","1"
"TMP_CL_PURGE","TMP_CL_PURGE_IND_1","NONUNIQUE","MSG_ID","2"
"TMP_DEALLOC_OLI","PK_TMP_DEALLOC_OLI","UNIQUE","ORDER_ID","1"
"TMP_DEALLOC_OLI","PK_TMP_DEALLOC_OLI","UNIQUE","LINE_ITEM_ID","2"
"TMP_DYNAMIC_REPL_CACHE","TMP_DYNM_REPL_CACHE_IDX1","NONUNIQUE","PICK_LOCN_HDR_ID","1"
"TMP_EVENT_MESSAGE","TMP_EVENT_MESSAGE_IDX1","UNIQUE","EVENT_MESSAGE_ID","1"
"TMP_HN_HDR_ID","TMP_HN_HDR_ID_PK","UNIQUE","HN_HDR_ID","1"
"TMP_INTG_ORDERS","TMP_INTG_ORDERS_IND_1","UNIQUE","ORDER_ID","1"
"TMP_INTG_ORDER_SHIPMENTS","TMP_INTG_ORDER_SHIPMENTS_IND_1","UNIQUE","ORDER_ID","1"
"TMP_INTG_ORDER_SHIPMENTS","TMP_INTG_ORDER_SHIPMENTS_IND_1","UNIQUE","SHIPMENT_ID","2"
"TMP_INVC_LPN_LIST","SYS_C0063196","UNIQUE","LPN_ID","1"
"TMP_INVC_LPN_MASTR_LIST","SYS_C0063195","UNIQUE","LPN_ID","1"
"TMP_INVC_ORDER_LIST","SYS_C0063200","UNIQUE","ORDER_ID","1"
"TMP_INVC_ORDER_MASTR_LIST","SYS_C0063194","UNIQUE","ORDER_ID","1"
"TMP_INVC_ORIG_OLI","PK_TMP_INVC_ORIG_OLI","UNIQUE","ORDER_ID","1"
"TMP_INVC_ORIG_OLI","PK_TMP_INVC_ORIG_OLI","UNIQUE","LINE_ITEM_ID","2"
"TMP_INVC_ORIG_OLI","TMP_INVC_ORIG_OLI_IDX1","NONUNIQUE","PARENT_ORDER_ID","1"
"TMP_LINE_ITEM","PK_TMP_LINE_ITEM","UNIQUE","ORDER_ID","1"
"TMP_LINE_ITEM","PK_TMP_LINE_ITEM","UNIQUE","ORDER_SPLIT_ID","2"
"TMP_LINE_ITEM","PK_TMP_LINE_ITEM","UNIQUE","LINE_ITEM_ID","3"
"TMP_LPN","PK_TMP_LPN","UNIQUE","LPN_ID","1"
"TMP_LPN_ACTUAL_QTY","SYS_C0063182","UNIQUE","TC_LPN_ID","1"
"TMP_LPN_ALLOCATED_QTY","SYS_C0063183","UNIQUE","TC_LPN_ID","1"
"TMP_LPN_DTL","TMP_LPN_DTL_PK","UNIQUE","LPN_ID","1"
"TMP_LPN_DTL","TMP_LPN_DTL_PK","UNIQUE","ITEM_ID","2"
"TMP_LPN_LIST","SYS_C0063186","UNIQUE","LPN_ID","1"
"TMP_LRF_EVENT","TMP_LRF_EVENT_IDX","UNIQUE","LRF_EVENT_ID","1"
"TMP_LRF_REPORT_PARAM_VALUE_DTL","TMP_LRF_RPT_PARM_VALUE_DTL_IDX","UNIQUE","REPORT_PARAM_VALUE_DTL_ID","1"
"TMP_LRF_SCHED_EVENT_REPORT","TMP_LRF_SCHED_EVENT_REPORT_IDX","UNIQUE","EVENT_ID","1"
"TMP_MERGE_RTL_PKT_DTL","TMP_MERGE_RTL_PKT_DTL_IND_1","UNIQUE","REFERENCE_ORDER_ID","1"
"TMP_MERGE_RTL_PKT_DTL","TMP_MERGE_RTL_PKT_DTL_IND_1","UNIQUE","REFERENCE_LINE_ITEM_ID","2"
"TMP_MERGE_RTL_PKT_DTL","TMP_MERGE_RTL_PKT_DTL_IND_1","UNIQUE","PKT_QTY","3"
"TMP_MERGE_RTL_PKT_DTL","TMP_MERGE_RTL_PKT_DTL_IND_1","UNIQUE","RTL_TO_BE_DISTROED_QTY","4"
"TMP_MERGE_RTL_PKT_DTL","TMP_MERGE_RTL_PKT_DTL_IND_2","NONUNIQUE","ORIGINAL_TC_ORDER_ID","1"
"TMP_MERGE_RTL_PKT_DTL","TMP_MERGE_RTL_PKT_DTL_IND_2","NONUNIQUE","CD_MASTER_ID","2"
"TMP_MERGE_SELECTED_ORDERS","TMP_MERGE_SEL_ORDERS_IND_1","UNIQUE","REFERENCE_ORDER_ID","1"
"TMP_MERGE_SELECTED_ORDERS","TMP_MERGE_SEL_ORDERS_IND_1","UNIQUE","REFERENCE_LINE_ITEM_ID_INT2","2"
"TMP_MERGE_SELECTED_ORDERS","TMP_MERGE_SEL_ORDERS_IND_1","UNIQUE","ID","3"
"TMP_MERGE_SELECTED_ORDERS","TMP_MERGE_SEL_ORDERS_IND_2","UNIQUE","ORDER_ID","1"
"TMP_MERGE_SELECTED_ORDERS","TMP_MERGE_SEL_ORDERS_IND_2","UNIQUE","LINE_ITEM_ID","2"
"TMP_MERGE_SPLIT_ORDERS","TMP_MERGE_SPLIT_ORDERS_IND_1","UNIQUE","REFERENCE_ORDER_ID","1"
"TMP_MERGE_SPLIT_ORDERS","TMP_MERGE_SPLIT_ORDERS_IND_1","UNIQUE","REFERENCE_LINE_ITEM_ID_INT2","2"
"TMP_MERGE_SPLIT_ORDERS","TMP_MERGE_SPLIT_ORDERS_IND_1","UNIQUE","ID","3"
"TMP_OLD_ORD_STATUS","SYS_C0062855","UNIQUE","ORDER_ID","1"
"TMP_OLI_CNTR_TYPE","TMP_OLI_CNTR_TYPE_PK","UNIQUE","ALLOC_INVN_DTL_ID","1"
"TMP_OLI_SPLITS","UK_TMP_OLI_SPLITS","UNIQUE","ORDER_ID","1"
"TMP_OLI_SPLITS","UK_TMP_OLI_SPLITS","UNIQUE","LINE_ITEM_ID","2"
"TMP_OLI_SPLITS","UK_TMP_OLI_SPLITS","UNIQUE","ORDER_SPLIT_ID","3"
"TMP_OM_SCHED_EVENT","TMP_OM_SCHED_EVENT_IND1","UNIQUE","EVENT_ID","1"
"TMP_ORDER","PK_TMP_ORDER","UNIQUE","ORDER_ID","1"
"TMP_ORDER","PK_TMP_ORDER","UNIQUE","ORDER_SPLIT_ID","2"
"TMP_ORDERS","TMP_ORDERS_PK","UNIQUE","ORDER_ID","1"
"TMP_ORDERS_MASTER","TMP_ORDERS_MASTER_PK","UNIQUE","ORDER_ID","1"
"TMP_ORDERS_MASTER","TMP_ORDERS_MASTER_PK","UNIQUE","ORDER_SPLIT_ID","2"
"TMP_ORDER_SPLITS_MASTER","UK_TMP_ORDER_SPLITS_MASTER","UNIQUE","ORDER_ID","1"
"TMP_ORDER_SPLITS_MASTER","UK_TMP_ORDER_SPLITS_MASTER","UNIQUE","ORDER_SPLIT_ID","2"
"TMP_ORDER_SPLITS_SCRATCH","UK_TMP_ORDER_SPLITS_SCRATCH","UNIQUE","ORDER_ID","1"
"TMP_ORDER_SPLITS_SCRATCH","UK_TMP_ORDER_SPLITS_SCRATCH","UNIQUE","ORDER_SPLIT_ID","2"
"TMP_ORD_DTL_SKU_INVN","TMP_WAVE_ODSI_IND_1","NONUNIQUE","ITEM_ID","1"
"TMP_ORD_DTL_SKU_INVN","TMP_WAVE_ODSI_IND_1","NONUNIQUE","INVN_TYPE","2"
"TMP_ORD_DTL_SKU_INVN","TMP_WAVE_ODSI_IND_1","NONUNIQUE","PROD_STAT","3"
"TMP_ORD_DTL_SKU_INVN","TMP_WAVE_ODSI_IND_1","NONUNIQUE","CNTRY_OF_ORGN","4"
"TMP_ORD_DTL_SKU_INVN","TMP_WAVE_ODSI_IND_1","NONUNIQUE","BATCH_NBR","5"
"TMP_ORD_DTL_SKU_INVN","TMP_WAVE_ODSI_IND_1","NONUNIQUE","ITEM_ATTR_1","6"
"TMP_ORD_DTL_SKU_INVN","TMP_WAVE_ODSI_IND_1","NONUNIQUE","ITEM_ATTR_2","7"
"TMP_ORD_DTL_SKU_INVN","TMP_WAVE_ODSI_IND_1","NONUNIQUE","ITEM_ATTR_3","8"
"TMP_ORD_DTL_SKU_INVN","TMP_WAVE_ODSI_IND_1","NONUNIQUE","ITEM_ATTR_4","9"
"TMP_ORD_DTL_SKU_INVN","TMP_WAVE_ODSI_IND_1","NONUNIQUE","ITEM_ATTR_5","10"
"TMP_ORD_DTL_SKU_INVN","TMP_WAVE_ODSI_IND_1","NONUNIQUE","QTY_SOFT_ALLOC","11"
"TMP_ORD_DTL_SKU_INVN","TMP_WAVE_ODSI_IND_2","NONUNIQUE","ORDER_ID","1"
"TMP_ORD_DTL_SKU_INVN","TMP_WAVE_ODSI_IND_2","NONUNIQUE","LINE_ITEM_ID","2"
"TMP_ORD_DTL_SKU_INVN","TMP_WAVE_ODSI_IND_2","NONUNIQUE","IS_SPLIT_LINE","3"
"TMP_ORIG_OLI_QTY","SYS_C0062860","UNIQUE","LINE_ITEM_ID","1"
"TMP_PACK_MOP_LPN_DTLS","TMP_PACK_MOP_LPN_DTLS_PK","UNIQUE","ALLOC_INVN_DTL_ID","1"
"TMP_PACK_WAVE_SELECTED_CHUTES","PK_TMP_PW_CHUTES","UNIQUE","CHUTE_ROW_ID","1"
"TMP_PACK_WAVE_SELECTED_CHUTES","TMP_PW_SEL_CHUTES_IDX1","NONUNIQUE","PACK_WAVE_SEQ_NBR","1"
"TMP_PACK_WAVE_SELECTED_LPNS","PK_TMP_PW_LPNS","UNIQUE","LPN_ID","1"
"TMP_PCK_SHRT_ITEM","PK_TMP_PCK_SHRT_ITEM","UNIQUE","LPN_ID","1"
"TMP_PCK_SHRT_ITEM","PK_TMP_PCK_SHRT_ITEM","UNIQUE","LPN_DETAIL_ID","2"
"TMP_PLANNED_ORDERS","PK_TMP_PLANNED_ORDERS","UNIQUE","ORDER_ID","1"
"TMP_PLANNED_ORDERS","PK_TMP_PLANNED_ORDERS","UNIQUE","ORDER_SPLIT_ID","2"
"TMP_PLANNED_ORDER_SPLITS","PK_TMP_PLANNED_ORDER_SPLITS","UNIQUE","ORDER_ID","1"
"TMP_PLANNED_ORDER_SPLITS","PK_TMP_PLANNED_ORDER_SPLITS","UNIQUE","ORDER_SPLIT_ID","2"
"TMP_PW_ASSIGNED_LPNS","PK_TMP_PW_ASSIGNED_LPNS","UNIQUE","LPN_ID","1"
"TMP_PW_ASSIGNED_LPNS","TMP_PW_ASGN_LPN_IDX1","NONUNIQUE","ORDER_ID","1"
"TMP_PW_ASSIGNED_LPNS","TMP_PW_ASGN_LPN_IDX1","NONUNIQUE","LPN_ID","2"
"TMP_PW_ASSIGNED_LPNS","TMP_PW_ASGN_LPN_IDX1","NONUNIQUE","CHUTE_ROW_ID","3"
"TMP_REFACTORED_LPN_DTLS","PK_TMP_REFACTORED_LPN_DTLS","UNIQUE","LPN_ID","1"
"TMP_REFACTORED_LPN_DTLS","PK_TMP_REFACTORED_LPN_DTLS","UNIQUE","NEW_LD_ID","2"
"TMP_REFACTORED_LPN_DTLS","UK_TMP_REFACTORED_LPN_DTLS","UNIQUE","LPN_ID","1"
"TMP_REFACTORED_LPN_DTLS","UK_TMP_REFACTORED_LPN_DTLS","UNIQUE","GRP_LD_ID","2"
"TMP_REFACTORED_LPN_DTLS","UK_TMP_REFACTORED_LPN_DTLS","UNIQUE","ORIG_OLI_ID","3"
"TMP_SPLA_ATTR_GROUPS","PK_TMP_SPLA_ATTR_GROUPS","UNIQUE","ATTR_GROUP_NUM","1"
"TMP_SPLA_ATTR_GROUPS","TMP_SPLA_ATTR_GROUPS_IDX1","NONUNIQUE","PICK_LOCN_ASSIGN_TYPE","1"
"TMP_SPLA_ATTR_GROUPS","TMP_SPLA_ATTR_GROUPS_IDX1","NONUNIQUE","LOCN_ID","2"
"TMP_SPLA_SELECTED_ORDERS","PK_TMP_SPLA_SELECTED_ORDERS","UNIQUE","ORDER_ID","1"
"TMP_SPLA_SELECTED_ORDERS","PK_TMP_SPLA_SELECTED_ORDERS","UNIQUE","LINE_ITEM_ID","2"
"TMP_SPLA_SELECTED_ORDERS","TMP_SPLA_SELECTED_ORDERS_IDX1","NONUNIQUE","ATTR_GROUP_NUM","1"
"TMP_STOP_ACTION","PK_TMP_STOP_ACTION","UNIQUE","SHIPMENT_ID","1"
"TMP_STOP_ACTION","PK_TMP_STOP_ACTION","UNIQUE","STOP_SEQ","2"
"TMP_STOP_PRE_UNASSIGN","UK_TMP_STOP_PRE_UNASSIGN","UNIQUE","SHIPMENT_ID","1"
"TMP_STOP_PRE_UNASSIGN","UK_TMP_STOP_PRE_UNASSIGN","UNIQUE","STOP_SEQ","2"
"TMP_STORE_MASTER","SYS_C0063185","UNIQUE","D_FACILITY_ID","1"
"TMP_TASK_CREATION_LM_TASK_DTLS","PK_TMP_TASK_LM_TASK_DTLS","UNIQUE","TASK_ID","1"
"TMP_TASK_CREATION_LM_TASK_DTLS","PK_TMP_TASK_LM_TASK_DTLS","UNIQUE","TASK_SEQ_NBR","2"
"TMP_TASK_CREATION_SELECTED_AID","SYS_C0063178","UNIQUE","ALLOC_INVN_DTL_ID","1"
"TMP_TASK_CREATION_SELECTED_AID","TMP_IDX2","NONUNIQUE","TASK_ID","1"
"TMP_TASK_CREATION_SELECTED_AID","TMP_IDX2","NONUNIQUE","TASK_SEQ_NBR","2"
"TMP_TASK_CREATION_SELECTED_AID","UK_TMP_TC_ID","UNIQUE","ID","1"
"TMP_TASK_CREATION_TASK_SEQ_NBR","SYS_C0063179","UNIQUE","ID","1"
"TMP_TASK_LPN_MIN_LOCN_SEQ","SYS_C0063181","UNIQUE","CARTON_NBR","1"
"TMP_UNDO_INITIATE_ORDER_DTLS","TMP_UNDO_INITIATE_ORDER_DTL_PK","UNIQUE","ORDER_ID","1"
"TMP_UNDO_INITIATE_ORDER_DTLS","TMP_UNDO_INITIATE_ORDER_DTL_PK","UNIQUE","LINE_ITEM_ID","2"
"TMP_UNLOADED_LPNS","TMP_UNLOADED_LPNS_PK","UNIQUE","LPN_ID","1"
"TMP_UNPLAN_SPLITS","UK_TMP_UNPLAN_SPLITS","UNIQUE","ORDER_ID","1"
"TMP_UNPLAN_SPLITS","UK_TMP_UNPLAN_SPLITS","UNIQUE","ORDER_SPLIT_ID","2"
"TMP_VARIANCE_LPNS","SYS_C0063187","UNIQUE","LPN_ID","1"
"TMP_WAVE_GROUP_REJECTED_ITEMS","PK_TMP_WAVE_GROUP_REJ_ITEMS","UNIQUE","ITEM_ID","1"
"TMP_WAVE_GROUP_REJECTED_ORDERS","PK_TMP_WAVE_GROUP_REJ_ORDERS","UNIQUE","ORDER_ID","1"
"TMP_WAVE_GROUP_REJECTED_SWCS","PK_TMP_WAVE_GROUP_REJ_SWCS","UNIQUE","SHIP_GROUP_ID","1"
"TMP_WAVE_OLD_ORDER_STATUS","SYS_C0062872","UNIQUE","ORDER_ID","1"
"TMP_WAVE_PREPACK_COMPONENTS","PK_TMP_WAVE_SEL_PPACKS","UNIQUE","ORDER_ID","1"
"TMP_WAVE_PREPACK_COMPONENTS","PK_TMP_WAVE_SEL_PPACKS","UNIQUE","LINE_ITEM_ID","2"
"TMP_WAVE_PREPACK_COMPONENTS","PK_TMP_WAVE_SEL_PPACKS","UNIQUE","SEQ_NBR","3"
"TMP_WAVE_REJECTED_LINES","PK_TMP_WAVE_SEL_REJ_LINES","UNIQUE","ORDER_ID","1"
"TMP_WAVE_REJECTED_LINES","PK_TMP_WAVE_SEL_REJ_LINES","UNIQUE","LINE_ITEM_ID","2"
"TMP_WAVE_SELECTED_ORDERS","PK_TMP_WAVE_SEL_ORDERS","UNIQUE","ORDER_ID","1"
"TMP_WAVE_SELECTED_ORDERS","PK_TMP_WAVE_SEL_ORDERS","UNIQUE","LINE_ITEM_ID","2"
"TMP_WAVE_SELECTED_ORDERS","TMP_WAVE_SEL_ORD_IND_1","UNIQUE","ID","1"
"TMP_WAVE_SKU_INVN_CACHE","TMP_WAVE_SI_CACHE_IND_1","NONUNIQUE","ITEM_ID","1"
"TMP_WAVE_SKU_INVN_CACHE","TMP_WAVE_SI_CACHE_IND_1","NONUNIQUE","INVN_TYPE","2"
"TMP_WAVE_SKU_INVN_CACHE","TMP_WAVE_SI_CACHE_IND_1","NONUNIQUE","PROD_STAT","3"
"TMP_WAVE_SKU_INVN_CACHE","TMP_WAVE_SI_CACHE_IND_1","NONUNIQUE","CNTRY_OF_ORGN","4"
"TMP_WAVE_SKU_INVN_CACHE","TMP_WAVE_SI_CACHE_IND_1","NONUNIQUE","BATCH_NBR","5"
"TMP_WAVE_TE_SELECTED_SHPMTS","TMP_WAVE_TE_SELECTED_SHPMTS_PK","UNIQUE","ORDER_SPLIT_ID","1"
"TMP_WM_ARCH_LPN_1","GTMP_IDX_WM_ARCH_LPN_I_ID","NONUNIQUE","I_ID","1"
"TMP_WM_ARCH_LPN_1","GTMP_IDX_WM_ARCH_LPN_V_ID","NONUNIQUE","V_ID","1"
"TMP_WM_ID_1","GTMP_IDX_WM_ID1_I_ID","NONUNIQUE","I_ID","1"
"TMP_ZONE_LIST","TMP_ZONE_LIST_IDX1","NONUNIQUE","PICK_LOCN_ASSIGN_TYPE","1"
"TPE_RULE_DTL","TPE_RULE_DTL_PK","UNIQUE","TPE_RULE_SET_ID","1"
"TPE_RULE_DTL","TPE_RULE_DTL_PK","UNIQUE","TPE_RULE_ID","2"
"TPE_RULE_DTL","TPE_RULE_DTL_PK","UNIQUE","TPE_RULE_DTL_ID","3"
"TPM_CONFIGURATION","TPM_CONFIG_PK","UNIQUE","MODULE","1"
"TPM_CONFIGURATION","TPM_CONFIG_PK","UNIQUE","PROCESS","2"
"TPM_CONFIGURATION","TPM_CONFIG_PK","UNIQUE","RULE","3"
"TPM_CONFIGURATION_DETAIL","TPM_CONFIG_DTL_PK","UNIQUE","RULE","1"
"TPM_CONFIGURATION_DETAIL","TPM_CONFIG_DTL_PK","UNIQUE","OBJECT","2"
"TPM_CONFIGURATION_DETAIL","TPM_CONFIG_DTL_PK","UNIQUE","PARAMETER","3"
"TRACKING_MESSAGE","TM_TRACKING_MESSAGE_IDX1","NONUNIQUE","HANDLER","1"
"TRACKING_MESSAGE","TM_TRACKING_MESSAGE_IDX2","NONUNIQUE","MESSAGE_STATUS","1"
"TRACKING_MESSAGE","TM_TRACKING_MESSAGE_IDX3","NONUNIQUE","MESSAGE_TYPE","1"
"TRACKING_MESSAGE","TRACKING_MESSAGE_CD_IDX","NONUNIQUE","TC_COMPANY_ID","1"
"TRACKING_MESSAGE","TRACKING_MESSAGE_CD_IDX","NONUNIQUE","CREATED_DTTM","2"
"TRACKING_MESSAGE","TRACKING_MESSAGE_CD_IDX","NONUNIQUE","CARRIER_ID","3"
"TRACKING_MESSAGE","TRACKING_MESSAGE_CD_IDX","NONUNIQUE","SHIPMENT_ID","4"
"TRACKING_MESSAGE","TRACKING_MESSAGE_CD_IDX","NONUNIQUE","TRACKING_MSG_ID","5"
"TRACKING_MESSAGE","TRACKING_MESSAGE_ED_IDX","NONUNIQUE","EVENT_DTTM","1"
"TRACKING_MESSAGE","TRACKING_MESSAGE_PK1","UNIQUE","TRACKING_MSG_ID","1"
"TRACKING_MESSAGE","TRACKING_MESSAGE_SID_IDX","NONUNIQUE","SHIPMENT_ID","1"
"TRACKING_MESSAGE","TRACK_BKID_IDX","NONUNIQUE","BOOKING_ID","1"
"TRACKING_MESSAGE","TRACK_MSG_IDX2","NONUNIQUE","CARRIER_ID","1"
"TRACKING_MESSAGE","TRKMSG_CDMSMT_IDX","NONUNIQUE","CREATED_DTTM","1"
"TRACKING_MESSAGE","TRKMSG_CDMSMT_IDX","NONUNIQUE","MESSAGE_STATUS","2"
"TRACKING_MESSAGE","TRKMSG_CDMSMT_IDX","NONUNIQUE","MESSAGE_TYPE","3"
"TRACKING_MESSAGE","TRKMSG_TCICDMSMT_IDX","NONUNIQUE","TC_COMPANY_ID","1"
"TRACKING_MESSAGE","TRKMSG_TCICDMSMT_IDX","NONUNIQUE","CREATED_DTTM","2"
"TRACKING_MESSAGE","TRKMSG_TCICDMSMT_IDX","NONUNIQUE","MESSAGE_STATUS","3"
"TRACKING_MESSAGE","TRKMSG_TCICDMSMT_IDX","NONUNIQUE","MESSAGE_TYPE","4"
"TRACKING_MESSAGE","TRKMSG_TCICDMSMT_IDX","NONUNIQUE","SHIPMENT_ID","5"
"TRACKING_MESSAGE","TRKMSG_TCIEDMSMT_IDX","NONUNIQUE","TC_COMPANY_ID","1"
"TRACKING_MESSAGE","TRKMSG_TCIEDMSMT_IDX","NONUNIQUE","EVENT_DTTM","2"
"TRACKING_MESSAGE","TRKMSG_TCIEDMSMT_IDX","NONUNIQUE","MESSAGE_STATUS","3"
"TRACKING_MESSAGE","TRKMSG_TCIEDMSMT_IDX","NONUNIQUE","MESSAGE_TYPE","4"
