???"FROM_TABLE","FROM_COLUMN","TO_TABLE","TO_COLUMN","CONSTRAINT_NAME"
"ORDER_BASELINE_COST","ORDER_SPLIT_ID","ORDER_SPLIT","ORDER_SPLIT_ID","ORDBLCST_OS_FK"
"ORDER_BASELINE_COST","ORDER_ID","ORDERS","ORDER_ID","ORD_BASE_CO_FK"
"ORDER_CHG_RULE_DTL","ORDER_CHG_ID","ORDER_CHG_RULE","ORDER_CHG_ID","ORDER_CHG_RDTL_FK"
"ORDER_DTL","ORDER_ID","ORDER_HDR","ORDER_ID","FK_ORDER_DTL_TO_ORDER_HDR"
"ORDER_DTL","SKU_ID","ITEM_FACILITY_MAPPING_WMS","ITEM_FACILITY_MAPPING_ID","FK_ORDER_DTL_TO_ITEM_CBO"
"ORDER_EVENT","ORDER_ID","ORDERS","ORDER_ID","TO_ORDER_EVT_FK"
"ORDER_LINE_ITEM","ORDER_ID","ORDERS","ORDER_ID","TO_LINE_ITEM_FK"
"ORDER_LINE_ITEM_SIZE","ORDER_ID","ORDER_LINE_ITEM","ORDER_ID","TOORDER_LIS_FK"
"ORDER_LINE_ITEM_SIZE","LINE_ITEM_ID","ORDER_LINE_ITEM","LINE_ITEM_ID","TOORDER_LIS_FK"
"ORDER_MASTER_ORDER","ORDER_ID","ORDERS","ORDER_ID","ORD_ORDERS1_FK"
"ORDER_MOVEMENT","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","OMOVE_SHP_ID_FK"
"ORDER_MOVEMENT","MOVEMENT_TYPE","MOVEMENT_TYPE","MOVEMENT_TYPE","ORDER_MOVEMENT_FK1"
"ORDER_MOVEMENT","ORDER_ID","ORDERS","ORDER_ID","ORDER_MOVEMENT_FK2"
"ORDER_NOTE","ORDER_ID","ORDERS","ORDER_ID","TO_NOTE_FK"
"ORDER_REASON_CODE","ORDER_ID","ORDERS","ORDER_ID","ORDRSNCODE_ORD_FK"
"ORDER_REASON_CODE","ORDER_ID","ORDER_LINE_ITEM","ORDER_ID","ORDRSNCODE_ORLN_FK"
"ORDER_REASON_CODE","ORDER_LINE_ID","ORDER_LINE_ITEM","LINE_ITEM_ID","ORDRSNCODE_ORLN_FK"
"ORDER_SPLIT","ORDER_ID","ORDERS","ORDER_ID","ORD_SPL_ORD_FK"
"ORDER_SPLIT","ORDER_SPLIT_STATUS","ORDER_STATUS","ORDER_STATUS","ORD_SPL_ORDSTS_FK"
"ORDER_SPLIT","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","ORD_SPL_SHIP_FK"
"ORDER_SPLIT_LINE_ITEM","ORDER_ID","ORDERS","ORDER_ID","ORDSPLLNIT_ORD_FK"
"ORDER_SPLIT_LINE_ITEM","ORDER_ID","ORDER_LINE_ITEM","ORDER_ID","ORDSPLLNIT_ORLN_FK"
"ORDER_SPLIT_LINE_ITEM","LINE_ITEM_ID","ORDER_LINE_ITEM","LINE_ITEM_ID","ORDSPLLNIT_ORLN_FK"
"ORDER_SPLIT_SIZE","ORDER_ID","ORDER_LINE_ITEM","ORDER_ID","ORDSPLTSZ_OLI_FK"
"ORDER_SPLIT_SIZE","LINE_ITEM_ID","ORDER_LINE_ITEM","LINE_ITEM_ID","ORDER_SPLIT_SIZE_FK2"
"ORDER_SPLIT_SIZE","ORDER_LINE_ITEM_ID","ORDER_LINE_ITEM","TC_ORDER_LINE_ID","ORDSPLTSZ_OLI_FK"
"ORDER_SRL_NBR","ORDER_ID","ORDERS","ORDER_ID","ORDSRLNBR_ORD_FK"
"ORDER_SRL_NBR_TEMPLATE","ORDER_ID","ORDERS_TEMPLATE","ORDER_ID","ORDSRLNBR_ORDT_FK"
"ORDER_TYPE","CHANNEL_TYPE","CHANNEL_TYPE","CHANNEL_TYPE","ORDTP_CHANNELTP_FK"
"ORDER_WORK_TYPE","ORDER_ID","ORDERS","ORDER_ID","ORDWRKTYP_ORD_FK"
"OUTBD_QA","OUTBD_QA_PARM_DTL_ID","OUTBD_QA_PARM_DTL","OUTBD_QA_PARM_DTL_ID","FK_OUTBDQA_OUTBDQAPARMDTL"
"OUTBD_QA","OUTBD_QA_PARM_ID","OUTBD_QA_PARM_DTL","OUTBD_QA_PARM_ID","FK_OUTBDQA_OUTBDQAPARMDTL2"
"OUTBD_QA","PARM_SEQ_NBR","OUTBD_QA_PARM_DTL","PARM_SEQ_NBR","FK_OUTBDQA_OUTBDQAPARMDTL2"
"OUTBD_QA_PARM_DTL","OUTBD_QA_PARM_HDR_ID","OUTBD_QA_PARM_HDR","OUTBD_QA_PARM_HDR_ID","FK_TO_OUTBD_PARM_HDR_PK"
"OUTBD_QA_PARM_DTL","OUTBD_QA_PARM_ID","OUTBD_QA_PARM_HDR","OUTBD_QA_PARM_ID","FK_TO_OUTBD_PARM_HDR_PK2"
"OUTBD_QA_PARM_DTL","RULE_COLM_ID","RULE_COLM_LIST","RULE_COLM_ID","FK_OUTBDQAPARMDTL_RULECOLMLIST"
"OUTBD_QA_PARM_HDR","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_OUTBDQAPARMHDR_CDMASTER"
"OUTWARD_EVENT_SUBSCRIBERS","RULE_ID","RULE_HDR","RULE_ID","FK_SUB_RULE_RULE_HDR"
"OUTWARD_EVENT_SUBSCRIBERS","EVENT_ID","OUTWARD_EVENTS","EVENT_ID","FK_SUBSCRIBERS_EVENTS"
"PACK_WAVE_PARM_DTL","PACK_WAVE_PARM_HDR_ID","PACK_WAVE_PARM_HDR","PACK_WAVE_PARM_HDR_ID","FK_PCKWVPRMDTL_PCKWVPARMHDR2"
"PACK_WAVE_PARM_DTL","PACK_WAVE_PARM_ID","PACK_WAVE_PARM_HDR","PACK_WAVE_PARM_ID","FK_PCKWVPRMDTL_PCKWVPARMHDR"
"PALLETS","WHSE_CODE","WHPREFS","WHSE_CODE","FK_PALLETS_TO_WHPREFS"
"PALLET_XREF","SKU_ID","ITEM_FACILITY_MAPPING_WMS","ITEM_FACILITY_MAPPING_ID","FK_PALLET_XREF_TO_ITEM_CBO"
"PALLET_XREF","PALLET_ID","PALLETS","PALLET_ID","FK_PALLET_XREF"
"PARAM_DEF","PARAM_GROUP_ID","PARAM_SUBGROUP","PARAM_GROUP_ID","PARAMDEF_PGIPSI_FK"
"PARAM_DEF","DATA_TYPE","DATA_TYPE","DATA_TYPE","PARAM_DEF_FK1"
"PARAM_DEF","UI_TYPE","UI_TYPE","UI_TYPE","PARAM_DEF_FK2"
"PARAM_DEF","PARAM_SUBGROUP_ID","PARAM_SUBGROUP","PARAM_SUBGROUP_ID","PARAMDEF_PGIPSI_FK"
"PARAM_SPEC_VALUE","PARAM_DEF_ID","PARAM_DEF","PARAM_DEF_ID","PARAM_SVALUE_FK"
"PARAM_SPEC_VALUE","PARAM_GROUP_ID","PARAM_DEF","PARAM_GROUP_ID","PARAM_SVALUE_FK"
"PARAM_SUBGROUP","PARAM_GROUP_ID","PARAM_GROUP","PARAM_GROUP_ID","PARAM_SUBG_FK"
"PARCEL_RATE_DATA","PARCEL_RATE_CALENDER_ID","PARCEL_RATE_CALENDER","PARCEL_RATE_CALENDER_ID","PARCEL_RATE_CALENDER_FK1"
"PARCEL_SERVICE_LEVEL_MAP","PARCEL_SERVICE_LEVEL","PARCEL_SERVICE_LEVEL","PARCEL_SERVICE_LEVEL","PAR_SER_LVL_FK3"
"PATH_SET_SHIPPING_PARAM","LPN_TYPE","LPN_SHIPPABLE_TYPE","LPN_SHIPPABLE_TYPE","LPN_TYPE_FK"
"PICKLINE_GROUP","WHSE_CODE","WHPREFS","WHSE_CODE","FK_PICK_LINE_TO_WHPREFS"
"PICK_LOCN_DTL","LOCN_ID","PICK_LOCN_HDR","LOCN_ID","FK_PICK_LOCN_DTL_2"
"PICK_LOCN_DTL","PICK_LOCN_HDR_ID","PICK_LOCN_HDR","PICK_LOCN_HDR_ID","FK_TO_PICK_LO1"
"PICK_LOCN_DTL_SLOTTING","PICK_LOCN_DTL_ID","PICK_LOCN_DTL","PICK_LOCN_DTL_ID","PICK_LOCN_DTL_SLOT_FK"
"PICK_LOCN_HDR_SLOTTING","PICK_LOCN_HDR_ID","PICK_LOCN_HDR","PICK_LOCN_HDR_ID","PICK_LOCN_HDR_SLOT_FK"
"PICK_LOCN_HDR_SLOTTING","MY_SNS","WHSE_LOCN_MASK","WHSE_LOCN_MASK_ID","FK_MY_SNS_TO_WHSE_LOCN_MASK"
"PICK_LOCN_HDR_SLOTTING","RACK_TYPE","RACK_TYPE","RACK_TYPE","FK_LHS_TO_RACK_TYPE"
"PICK_LOCN_HDR_SLOTTING","LEFT_SLOT","PICK_LOCN_HDR_SLOTTING","PICK_LOCN_HDR_ID","FK_LHS_TO_LHS"
"PICK_LOCN_HDR_SLOTTING","RIGHT_SLOT","PICK_LOCN_HDR_SLOTTING","PICK_LOCN_HDR_ID","FK_LHS2_TO_LHS"
"PICK_LOCN_HDR_SLOTTING","MY_RANGE","TREE_DTL","NODE_ID","FK_LHS_TO_TREE_DTL"
"PICK_LOCN_HDR_SLOTTING","RACK_LEVEL_ID","RACK_TYPE_LEVEL","RACK_LEVEL_ID","FK_LHS_TO_RACK_TYPE_LVL"
"PICK_ZONE","WHSE_CODE","WHPREFS","WHSE_CODE","FK_PICK_ZONE_WHPREFS"
"PICK_ZONE","CNTR_TYPE","CONTAINER_TYPE","CNTR_TYPE","FK_CNTR_TYPE"
"PIX_REF_CODE_MASTER","RULE_COLM_ID","RULE_COLM_LIST","RULE_COLM_ID","FK_PIXREFCDMAS_RULECOLMLIST"
"PIX_SYNC","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_PIXSYNC_CDMASTER"
"PIX_TRAN_CODE","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_PIXTRANCODE_CDMASTER"
"PIX_TRAN_CODE_DTL","PIX_TRAN_CODE_ID","PIX_TRAN_CODE","PIX_TRAN_CODE_ID","FK_PIXTRANCODEDTL_PIXTRANCODE"
"PKT_CONSOL_LOCN","PUTWALL_HDR_ID","PUTWALL_HDR","PUTWALL_HDR_ID","FK_PKT_CONSOL_PWHDR_ID"
"PKT_DTL","PKT_CTRL_NBR","PKT_HDR","PKT_CTRL_NBR","FK_PKTDTL_PKTHDR"
"PKT_DTL","PKT_HDR_ID","PKT_HDR","PKT_HDR_ID","FK_PKTDTL_PKTHDR2"
"PKT_HDR","WHSE","PKT_CONSOL_PROF_HDR","WHSE","FK_PKTHDR_PKTCONSOLPROFHDR"
"PKT_HDR","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_PKTHDR_CDMASTER"
"PKT_HDR","PKT_CONSOL_PROF","PKT_CONSOL_PROF_HDR","PKT_CONSOL_PROF","FK_PKTHDR_PKTCONSOLPROFHDR"
"POD_INTERACTION_PARAMETER","INTERACTION_ID","POD_INTERACTION","INTERACTION_ID","POD_FK_INTERACTION_ID"
"PO_LINE_CLASSIFICATION_CODE","CLASSIFICATION_CODE_ID","CLASSIFICATION_CODE","CLASSIFICATION_CODE_ID","PO_LINE_CLSCODE_FK2"
"PO_LINE_CLASSIFICATION_CODE","PO_LINE_ID","PURCHASE_ORDERS_LINE_ITEM","PURCHASE_ORDERS_LINE_ITEM_ID","PO_LINE_CLSCODE_FK1"
"PO_LINE_CLASSIFICATION_CODE","PURCHASE_ORDERS_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","PO_LINE_CLSCODE_FK3"
"PO_LINE_ITEMS_EXTN_EEM","PURCHASE_ORDERS_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","PO_LINEITEMSEXTNEEM_FK1"
"PO_LINE_ITEMS_EXTN_EEM","PURCHASE_ORDERS_LINE_ITEMS_ID","PURCHASE_ORDERS_LINE_ITEM","PURCHASE_ORDERS_LINE_ITEM_ID","PO_LINEITEMSEXTNEEM_FK2"
"PO_LINE_ITEM_ATTRIBUTE","PURCHASE_ORDERS_LINE_ITEM_ID","PURCHASE_ORDERS_LINE_ITEM","PURCHASE_ORDERS_LINE_ITEM_ID","POLI_ATTR_FK1"
"PO_LINE_ITEM_REF_FIELDS","PURCHASE_ORDERS_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","POLNREFFLD_PO_FK"
"PO_LINE_WMPROCESSINFO","PURCHASE_ORDERS_LINE_ITEM_ID","PURCHASE_ORDERS_LINE_ITEM","PURCHASE_ORDERS_LINE_ITEM_ID","POLINE_WMINF_FK1"
"PO_LINE_WMPROCESSINFO","PURCHASE_ORDERS_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","PO_LINE_WMPROCESSINFO_FK"
"PO_REF_FIELDS","PURCHASE_ORDERS_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","POREFFLD_PO_FK"
"PO_TERMS_BUSINESS_PARTNER_MAP","PO_TERMS_ID","PO_TERMS","PO_TERMS_ID","PO_TERMS_MAP_FK"
"PO_TERMS_LEGAL_TEXT","PO_TERMS_ID","PO_TERMS","PO_TERMS_ID","PO_TERMS_LEGAL_TEXT_FK"
"PO_WMPROCESSINFO","PURCHASE_ORDERS_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","PO_WMPRSNF_FK1"
"PROC_MNTR_DTL","PROC_TYPE","PROC_MNTR","PROC_TYPE","FK_PROCMNTRDTL_PROCMNTR"
"PROC_MNTR_DTL","PROC_MNTR_ID","PROC_MNTR","PROC_MNTR_ID","FK_PROCMNTRDTL_PROCMNTR2"
"PROC_MNTR_DTL","PROC_ID","PROC_MNTR","PROC_ID","FK_PROCMNTRDTL_PROCMNTR"
"PROD_TRKG_TRAN","TASK_ID","TASK_HDR","TASK_ID","FK_PRODTRKGTRAN_TASKHDR"
"PROD_TRKG_TRAN","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_PRODTRKGTRAN_CDMASTER"
"PROFILE_ACCESS","TXN_ID","TXN_MASTER","TXN_ID","FK_PROFILE_ACCESS_TXN_MASTER"
"PROFILE_ACCESS","PROFILE_ID","PROFILE_MASTER","PROFILE_ID","FK_PROFILE_ACCESS_PROFILE_ID"
"PURCHASE_ORDERS","FULFILL_MODE","FULFILL_MODE","FULFILL_MODE","PURCHASE_ORDER_FK6"
"PURCHASE_ORDERS","PURCHASE_ORDERS_TYPE","PURCHASE_ORDERS_TYPE","PURCHASE_ORDERS_TYPE","PURCHASE_ORDER_FK5"
"PURCHASE_ORDERS_ATTRIBUTE","PURCHASE_ORDERS_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","PURCHASE_ATT_FK1"
"PURCHASE_ORDERS_EVENT","PURCHASE_ORDERS_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","PURCHASE_EVENT_FK1"
"PURCHASE_ORDERS_EXTN_TLM","PURCHASE_ORDERS_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","PO_EXTTLM_FK"
"PURCHASE_ORDERS_LINE_ITEM","INVENTORY_SEGMENT_ID","INVENTORY_SEGMENT","INVENTORY_SEGMENT_ID","PO_LINEITEM_FK2"
"PURCHASE_ORDERS_LINE_ITEM","PURCHASE_ORDERS_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","PO_LINEITEM_FK1"
"PURCHASE_ORDERS_LINE_ITEM","PURCHASE_ORDERS_LINE_STATUS","PURCHASE_ORDERS_LINE_STATUS","PURCHASE_ORDERS_LINE_STATUS","PO_LINE_ITEM_FK1"
"PURCHASE_ORDERS_LINE_NEEDS","NEEDS_LAYER_ID","NEEDS_LAYER","NEEDS_LAYER_ID","PO_LIN_ITM_FK_2"
"PURCHASE_ORDERS_NOTE","PURCHASE_ORDERS_ID","PURCHASE_ORDERS_LINE_ITEM","PURCHASE_ORDERS_ID","PO_NOTE_FK2"
"PURCHASE_ORDERS_NOTE","PURCHASE_ORDERS_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","PO_NOTE_FK1"
"PURCHASE_ORDERS_NOTE","PURCHASE_ORDERS_LINE_ITEM_ID","PURCHASE_ORDERS_LINE_ITEM","PURCHASE_ORDERS_LINE_ITEM_ID","PO_NOTE_FK2"
"PURCHASE_ORDER_BP","PURCHASE_ORDERS_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","POBP_PO_FK"
"PURCHASE_ORDER_BP_CONTACT","PURCHASE_ORDER_BP_ID","PURCHASE_ORDER_BP","PURCHASE_ORDER_BP_ID","POBPCONTCT_POBP_FK"
"PURCHASE_ORDER_LINE_COMPONENTS","PURCHASE_ORDERS_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","PO_LIC_FK1"
"PURCHASE_ORDER_LINE_COMPONENTS","PURCHASE_ORDERS_LINE_ITEM_ID","PURCHASE_ORDERS_LINE_ITEM","PURCHASE_ORDERS_LINE_ITEM_ID","PO_LIC_FK2"
"PURGE_CONFIG","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_PURGECNFG_CDMASTER"
"PURGE_CONFIG","WHSE_MASTER_ID","WHSE_MASTER","WHSE_MASTER_ID","FK_PURGECNFG_WHSEMASTER"
"PUTWALL_HDR","PRT_REQSTR_ID","LRF_PRT_REQUESTOR","PRT_REQSTR_ID","FK_PRT_REQSTR_ID"
"PUTWALL_TXN","LPN_ID","LPN","LPN_ID","FK_PUTWALL_TXN_LPN_ID"
"PUTWALL_TXN","PUTWALL_HDR_ID","PUTWALL_HDR","PUTWALL_HDR_ID","FK_PUTWALL_HDR_ID"
"PUTWY_TYPE_PRTY","EVENT_PARM_ID","EVENT_PARM","EVENT_PARM_ID","FK_PUTWYTYPPRTY_EVENTPARM"
"PUTWY_ZONE_PRTY","PUTWY_METHOD_PRTY_ID","PUTWY_METHOD_PRTY","PUTWY_METHOD_PRTY_ID","FK_PUTWY_METHOD_PRTY_ID"
"QUAL_INSPCT","QUAL_INSPCT_RULE_HDR_ID","QUAL_INSPCT_RULE_HDR","QUAL_INSPCT_RULE_HDR_ID","FK_QUALINSPCT_QUALINSPCTRHDR"
"QUAL_INSPCT","VENDOR_MASTER_ID","VENDOR_MASTER","VENDOR_MASTER_ID","FK_QUALINSPCT_VENDMASTER"
"QUAL_INSPCT_RULE_DTL","QUAL_INSPCT_RULE_HDR_ID","QUAL_INSPCT_RULE_HDR","QUAL_INSPCT_RULE_HDR_ID","FK_QUALINSPCTRDTL_QINSPCTRHDR2"
"QUAL_INSPCT_RULE_DTL","WHSE","QUAL_INSPCT_RULE_HDR","WHSE","FK_QUALINSPCTRDTL_QINSPCTRHDR"
"QUAL_INSPCT_RULE_DTL","RULE_ID","QUAL_INSPCT_RULE_HDR","RULE_ID","FK_QUALINSPCTRDTL_QINSPCTRHDR"
"QUERY","MOD_PROFILE_ID","PROFILE_MASTER","PROFILE_ID","FK_QUERY_MOD_PROFILE_ID"
"QUERY","AUTHORIZED_USER","SO_USER_MASTER","USER_ID","FK_QUERY_AUTHORIZED_USER"
"QUERY","WHSE_CODE","WHPREFS","WHSE_CODE","FK_QUERY_TO_WHPREFS"
"QUERYENTRY","QUERY_ID","QUERY","QUERY_ID","FK_QUERYENTRY_TO_QUERY"
"QUERY_MASK_TYPE","OBJECT_TYPE_ID","OBJECT_TYPE_TABLE","OBJECT_TYPE_ID","QRY_MSK_TYP_FK1"
"QUESTION_ANS","QUES_MASTER_ID","QUESTION_MASTER","QUES_MASTER_ID","FK_QUESTIONANS_QUESMASTER"
"QUESTION_ANS_FILTER_HISTORY","QUE_ANS_ID","QUESTION_ANS","QUESTION_ANS_ID","FK_QUESANSFHIST_QUESANS"
"QUESTION_DETRM","QUES_MASTER_ID","QUESTION_MASTER","QUES_MASTER_ID","FK_QUESTIONDETRM_QUESMASTER"
"QUESTION_DETRM","FILTER_ID","FILTER","FILTER_ID","FK_QUESTIONDETRM_FILTER"
"RACK_BIN_XREF","BIN_ID","BINS","BIN_ID","FK_RACK_BIN_XREF_TO_BINS"
"RACK_BIN_XREF","RACK_TYPE","RACK_TYPE","RACK_TYPE","FK_RACK_BIN_XREF_TO_RACK_TYPE"
"RACK_BIN_XREF","RACK_LEVEL_ID","RACK_TYPE_LEVEL","RACK_LEVEL_ID","FK_RACK_BIN_XREF_TO_RACK_TYPE_"
"RACK_LEVEL_MAP","RACK_LEVEL_ID","RACK_TYPE_LEVEL","RACK_LEVEL_ID","FK_RACK_LEVEL_MAP_TO_RACK_TYPE"
"RACK_LEVEL_MAP","RACK_TYPE","RACK_TYPE","RACK_TYPE","FK_RACK_LEVEL_MAP_TO_RACK_TYP"
"RACK_PALLET_XREF","RACK_LEVEL_ID","RACK_TYPE_LEVEL","RACK_LEVEL_ID","FK_RACK_PALLET_XREF_TO_RACK_TY"
"RACK_PALLET_XREF","RACK_TYPE","RACK_TYPE","RACK_TYPE","FK_RACK_PALLET_X_TO_RACK_TYPE"
"RACK_PALLET_XREF","PALLET_ID","PALLETS","PALLET_ID","FK_RACK_PALLET_XREF_TO_PALLETS"
"RACK_TYPE_LEVEL","RACK_TYPE","RACK_TYPE","RACK_TYPE","FK_RACK_TYPE_LEVEL_TO_RACK_TYP"
"RAIL_ROUTE_DETAIL","RAIL_ROUTE_HEADER_ID","RAIL_ROUTE_HEADER","RAIL_ROUTE_HEADER_ID","RAIL_ROUTE_DETAIL_FK1"
"RECV_MSG_DATA","MESSAGE_ID","EVENT_MESSAGE","EVENT_MESSAGE_ID","FK_RECVMSGDATA_EVENTMSG"
"REPORT","REPORT_DEF_ID","REPORT_DEF","REPORT_DEF_ID","REPORT_RPTDF_FK"
"REPORT_DEF_LAYOUT","REPORT_DEF_ID","REPORT_DEF","REPORT_DEF_ID","RPDFLY_RPTDF_FK"
"REPORT_PARAM_VALUE","REPORT_ID","REPORT","REPORT_ID","RPPRVL_RPT_FK"
"REPORT_PARAM_VALUE","COMPANY_ID","REPORT","COMPANY_ID","RPPRVL_RPT_FK"
"RESERVE_BIN_XREF","RES_BIN_ID","BINS","BIN_ID","FK_RESERVE_BIN_XREF_TO_BINS"
"RESERVE_BIN_XREF","RES_SKU_ID","ITEM_FACILITY_MAPPING_WMS","ITEM_FACILITY_MAPPING_ID","FK_RESRV_BIN_XREF_TO_ITM_CBO"
"RESERVE_PALLET_XREF","RES_SKU_ID","ITEM_FACILITY_MAPPING_WMS","ITEM_FACILITY_MAPPING_ID","FK_RESRV_PLT_XREF_TO_ITM_CBO"
"RESERVE_PALLET_XREF","RES_PALLET_ID","PALLETS","PALLET_ID","FK_RESERVE_PALLET_XREF"
"RESOURCES","URI_TYPE_ID","URI_TYPE","URI_TYPE_ID","RESOURCES_TO_URI_FK"
"RESOURCE_PERMISSION","RESOURCE_ID","RESOURCES","RESOURCE_ID","RESOURCE_PERM_FK"
"RESOURCE_PERMISSION","PERMISSION_CODE","LOCK_CODE_PERMISSION","PERMISSION_CODE","RESOURCE_PERM_FK2"
"RESTRICTION_ATTRIBUTES","RES_OBJECT_ID","RESTRICTION_OBJECT","RES_OBJECT_ID","REST_ATTR_RES_OBJ_FK"
"RETN_DISP_DETERM","WHSE","RETN_DISP_CODE_MASTER","WHSE","FK_RDISPDETRM_RDISPCODEMAS"
"RETN_DISP_DETERM","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_RETN_DISP_DETE1"
"RETN_DISP_DETERM","FINAL_DISP_CODE","RETN_DISP_CODE_MASTER","DISP_CODE","FK_RDISPDETRM_RDISPCODEMAS"
"RETN_IB_SUMM","VENDOR_MASTER_ID","VENDOR_MASTER","VENDOR_MASTER_ID","FK_RETNIBSUMM_VENDMASTER"
"RE_RULATR_CATNOPER","RULATR_CAT_OPER_ID","RE_RULATR_CAT_OPER","RULATR_CAT_OPER_ID","RE_RULATRC_FK"
"RE_RULATR_CATNOPER","RULE_OPERATOR_ID","RE_RULATR_OPERATOR","RULE_OPERATOR_ID","RE_RULATRC_FK2"
"RE_RULE_ATTRIBUTE","ATTRIB_DATA_TYPEID","RE_RULATR_DATATYPE","ATTRIB_DATA_TYPEID","RE_RULEA_FK4"
"RE_RULE_ATTRIBUTE","RE_RULE_OBJTYPE_ID","RE_RULE_OBJ_TYPE","RE_RULE_OBJTYPE_ID","RE_RULEA_FK5"
"RE_RULE_ATTRIBUTE","RULATR_CAT_OPER_ID","RE_RULATR_CAT_OPER","RULATR_CAT_OPER_ID","RE_RULEA_FK2"
"RE_RULE_ATTRIBUTE","RE_RULATR_BEHAVRID","RE_RULATR_BEHAVIOR","RE_RULATR_BEHAVRID","RE_RULEA_FK1"
"RE_RULE_ATTRIBUTE","RE_MODULE_TYPE_ID","RE_MODULE_TYPE","RE_MODULE_TYPE_ID","RE_RULEA_FK3"
"RF_MESSAGE_RESPONSE","RF_MSG_ID","RF_MESSAGE","RF_MSG_ID","FK_RFMSG_RFMSGRESPONSE"
"ROLE_CUSTOM_WINDOW_FORMAT","ROLE_ID","ROLE_MASTER","ROLE_ID","FK_RCUSTWINFRMT_ROLEMAS"
"ROLE_CUSTOM_WINDOW_FORMAT","CUSTOM_WINDOW_FORMAT_ID","CUSTOM_WINDOW_FORMAT","CUSTOM_WINDOW_FORMAT_ID","FK_RCUTWINFRMT"
"ROUTER","DESTINATION_SYSTEM_ID","DESTINATION_SYSTEM","DESTINATION_SYSTEM_ID","ROUTER_FK1"
"RS_CONFIG_CYCLE_DL","DL_ID","DISTRIBUTION_LIST","DL_ID","RS_CONFIG_DL_FK1"
"RTS","AUTO_CREATE_METHOD","MO_AUTO_CREATE_METHOD","MO_AUTO_CREATE_METHOD","RTS_FK1"
"RTS","RTS_STATUS","RTS_STATUS","RTS_STATUS","RTS_STATUS_FK"
"RTS_CHANGE_RULE","ACTION","PO_RTS_ACTION","PO_RTS_ACTION","RTS_CHANGE_RULE_FK"
"RTS_CHANGE_RULE","CRITICAL_CHG_FIELD","RTS_CRITICAL_FIELD_FV","RTS_CRITICAL_FIELD_FV","RTS_CHANGE_RULE_FK2"
"RTS_LINE_ITEM","RTS_LINE_STATUS","RTS_LINE_STATUS","RTS_LINE_STATUS","RTS_LI_FK4"
"RTS_LINE_ITEM","AUTO_CREATE_METHOD","MO_AUTO_CREATE_METHOD","MO_AUTO_CREATE_METHOD","RTS_LI_FK5"
"RTS_LINE_ITEM","RTS_ID","RTS","RTS_ID","RTS_LI_FK3"
"RTS_LINE_ITEM","ORDER_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","RTS_LINE_PO_FK6"
"RTS_SIZES","RTS_ID","RTS","RTS_ID","RS_RTS_ID_FK"
"RULE_COLM_REF","RULE_COLM_ID","RULE_COLM_LIST","RULE_COLM_ID","FK_RULECOLMREF_RULECOLMLIST"
"RULE_HDR","MHE_RULE_GROUP_ID","MHE_RULE_GROUP","MHE_RULE_GROUP_ID","FK_RULEHDR_MHERULEGROUP"
"RULE_PARM","RULES_ID","RULES","RULES_ID","FK_RULEPARM_RULES"
"RULE_PARM","RULE_ID","RULE_HDR","RULE_ID","FK_RULEPARM_RULEHDR"
"RULE_PARM","RULE_HDR_ID","RULE_HDR","RULE_HDR_ID","FK_RULEPARM_RULEHDR2"
"RULE_SEL_COL_DTL","RULE_HDR_ID","RULE_HDR","RULE_HDR_ID","FK_RULESELCOLDTL_TO_RULE_HDR"
"RULE_SEL_DTL","RULE_ID","RULE_HDR","RULE_ID","FK_RULESELDTL_RULEHDR"
"RULE_SEL_DTL","RULE_HDR_ID","RULE_HDR","RULE_HDR_ID","FK_RULESELDTL_RULEHDR2"
"RULE_SORT_DTL","RULE_HDR_ID","RULE_HDR","RULE_HDR_ID","FK_RULESORTDTL_RULEHDR2"
"RULE_SORT_DTL","RULE_ID","RULE_HDR","RULE_ID","FK_RULESORTDTL_RULEHDR"
"SAILING_SCHDL_TRNSPRTR","TC_COMPANY_ID","SAILING_SCHEDULE","TC_COMPANY_ID","SAIL_SCHD_TRNS_FK"
